-1.124600000000000044e+00,1.307299999999999907e+00,8.579999999999999849e-01
3.173299999999999788e+00,3.432000000000000051e-01,2.263000000000000012e-01
-3.778000000000000247e-01,1.807900000000000063e+00,2.286000000000000032e+00
-6.987999999999999767e-01,3.793000000000000260e-01,-2.240999999999999936e-01
1.634700000000000042e+00,9.658999999999999808e-01,1.823800000000000088e+00
-3.315199999999999925e+00,8.951000000000000068e-01,4.434000000000000163e-01
2.134100000000000108e+00,4.884999999999999898e-01,4.067999999999999949e-01
-1.748199999999999976e+00,1.108899999999999997e+00,4.339000000000000079e-01
-2.158999999999999808e+00,3.897999999999999798e-01,1.220499999999999918e+00
8.142000000000000348e-01,6.069999999999999701e-02,1.297700000000000076e+00
-8.618000000000000105e-01,-6.647999999999999465e-01,1.066599999999999993e+00
2.731999999999999984e-01,-6.000000000000000125e-03,1.164500000000000091e+00
1.826300000000000034e+00,1.066000000000000059e+00,1.782899999999999929e+00
-1.916500000000000092e+00,-1.487900000000000000e+00,4.435999999999999943e-01
-2.006699999999999928e+00,1.931100000000000039e+00,7.112000000000000544e-01
9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00
-6.079999999999999988e-02,3.624999999999999889e-01,9.534000000000000252e-01
-3.497199999999999864e+00,1.551700000000000079e+00,1.330799999999999983e+00
-4.719999999999999890e-02,2.829999999999999738e-01,3.633100000000000218e+00
6.114000000000000545e-01,-1.965000000000000080e-01,9.076999999999999513e-01
-1.285199999999999898e+00,6.663999999999999924e-01,-2.250999999999999945e-01
-1.177999999999999936e+00,-6.733000000000000096e-01,-2.760000000000000231e-01
-2.120000000000000009e-02,2.652800000000000047e+00,3.500000000000000333e-02
-3.171699999999999964e+00,-1.187000000000000000e-01,7.745999999999999552e-01
1.122400000000000064e+00,2.752200000000000202e+00,1.168800000000000061e+00
1.030899999999999928e+00,2.678500000000000103e+00,1.228499999999999925e+00
1.641599999999999948e+00,1.124400000000000066e+00,2.374099999999999877e+00
-8.665000000000000480e-01,-6.139000000000000012e-01,1.083599999999999897e+00
2.372399999999999842e+00,2.513399999999999856e+00,5.737999999999999767e-01
2.366699999999999804e+00,1.634100000000000108e+00,2.118100000000000094e+00
2.386999999999999955e-01,-9.985000000000000542e-01,1.168199999999999905e+00
2.699100000000000055e+00,1.648400000000000087e+00,1.274100000000000010e+00
-2.593300000000000161e+00,4.965999999999999859e-01,1.646300000000000097e+00
1.073499999999999899e+00,5.313999999999999835e-01,4.707999999999999963e-01
-2.362699999999999800e+00,-3.578999999999999959e-01,2.620000000000000107e-01
-1.252499999999999947e+00,-9.191000000000000281e-01,-2.696000000000000063e-01
5.292999999999999927e-01,1.577800000000000091e+00,3.228699999999999903e+00
1.028999999999999915e+00,-1.281199999999999894e+00,-1.532999999999999918e-01
-6.216000000000000414e-01,-1.794599999999999973e+00,-1.094999999999999973e+00
-8.126999999999999780e-01,-9.141000000000000236e-01,1.025600000000000067e+00
2.768400000000000194e+00,6.973000000000000309e-01,1.738099999999999978e+00
2.750199999999999978e+00,1.253600000000000048e+00,2.061500000000000110e+00
8.500999999999999668e-01,3.790999999999999925e-01,2.577999999999999736e-01
-2.144000000000000072e-01,2.108499999999999819e+00,4.595000000000000195e-01
1.155699999999999950e+00,2.502400000000000180e+00,1.376100000000000101e+00
-1.086500000000000021e+00,1.740199999999999969e+00,-4.581000000000000072e-01
6.998999999999999666e-01,2.390899999999999803e+00,2.256200000000000205e+00
8.390000000000000235e-02,5.018000000000000238e-01,3.132099999999999884e+00
2.309299999999999908e+00,1.293999999999999873e-01,2.200400000000000134e+00
