5.715379893939057432e+00,7.499732512223747927e-01,4.986256099599033043e+00,5.860570453167721183e+00,4.550607876803848262e-01,2.793339877276879157e+00
6.077680919104266444e+00,1.908582235407892513e+00,4.636888989053431054e+00,3.344179226997977317e+00,4.229299564054959104e-01,2.840147889780315626e+00
2.846560373530023114e+00,1.972084122164808884e+00,4.977019756151483065e+00,1.547829721503709122e+00,6.157799861046592937e+00,5.380940310563544493e+00
5.680941671843600993e+00,1.773231969099694272e+00,5.295778285317630285e+00,3.269954363663709219e-03,4.929781543789728993e+00,1.443010097642758449e-01
1.252933433658211193e+00,8.545321619037585803e-01,5.907353751069369885e+00,8.622467165614121631e-01,4.885674951408943478e+00,7.946139440332369297e-01
3.712734507508974602e+00,2.553227332469360622e+00,5.038410830778014216e+00,4.870506021224011661e+00,4.264731761105213792e+00,7.026370922598538238e-01
2.837927555712333572e+00,1.495740870109796283e+00,4.405651855753483837e+00,5.400662244547999258e+00,2.154717346301326941e+00,8.812923522511857399e-01
3.399134603726155390e+00,8.529640615978211216e-01,6.192394467966105154e+00,8.559913773347355148e-02,5.694765706046469589e+00,3.430340398078005393e+00
6.922026672871938402e+00,2.295966770704793714e+00,3.071190318622111448e+00,3.119428285256174771e+00,2.961070331564651603e+00,6.083235452954157907e+00
1.022608906005136875e+00,1.812728308996829574e+00,4.493821769703631119e+00,1.372702136092486924e+00,3.924484170706703079e+00,2.523306815268751002e-01
5.757441768910220858e+00,2.981712742336395383e+00,3.356749371655515013e+00,2.992219307032469633e+00,2.476022519909782282e+00,2.832464832601012006e+00
7.947899481614999040e+00,1.308964927042639559e+00,4.096752845738984128e+00,5.515006753792003558e+00,2.317064294012994630e+00,1.681724931969162951e+00
3.866803973260088512e+00,1.035567744141667967e+00,9.261721660702747494e-01,2.497419909121763926e+00,1.832977072492899762e+00,3.726326545073917806e+00
3.866289704889459333e+00,1.950581567471981304e+00,2.574714701116981086e+00,1.451043599545314366e+00,5.787224783296448294e+00,2.097128296129185721e+00
6.953919614056281340e+00,2.792330534600408587e+00,6.042636620788631951e+00,5.432676481576863559e+00,3.230031081253464720e+00,1.018935497725838302e-02
5.542734326450167615e+00,2.584253776429394911e+00,4.011139104608951733e+00,5.414616105200208196e+00,1.476389604443425485e+00,1.597645074332447290e+00
1.326398419394837269e+00,5.980347825438022680e-01,1.249589762101062540e+00,3.308049836253015297e-01,8.517946619372707834e-03,4.282682351204428195e-01
4.647774545901540932e+00,1.748847148964697729e+00,2.827085074391487485e+00,2.729072385791957878e+00,1.634827968935269826e+00,8.379142813672978141e-02
3.585973843279960604e+00,7.715270060675064046e-02,2.937811086716999753e+00,1.022997978834300881e+00,3.331773556305377859e+00,5.294302330944731239e+00
5.166870620788423629e+00,1.888092847769453186e+00,3.140423008238284019e+00,3.599386681163123380e-02,2.936761738951256806e+00,1.366047214384973618e-01
5.640567496525852320e+00,2.953073348522656350e+00,2.457683972598735611e+00,2.841555904706672298e+00,6.055036635119201982e+00,4.226002951845209132e+00
4.128134148934030634e+00,2.786021227176871395e+00,5.327449788804463182e+00,3.616017521220872943e+00,2.340026483311012484e+00,4.184965896748826353e+00
2.615551974160785775e+00,2.094119885232083256e+00,2.039918270189894356e-02,3.197880446073773975e+00,3.516566061424415413e+00,5.306953624480176934e+00
1.836041050732183599e+00,2.503947002740721572e+00,4.868680265043273891e+00,3.167789424462792436e+00,1.156063019579435691e+00,2.019593339058217141e-01
5.606290836415786849e+00,3.047386371161862950e+00,3.759906112373019305e+00,3.849606360359545398e+00,4.141402292324116274e+00,5.345589282557662969e+00
6.928476617629507395e+00,1.402581346514922833e-01,4.450702096422822329e+00,5.732827141638156654e+00,2.766047912487671567e+00,8.328099396375779895e-01
6.066550797379230531e+00,3.063012968911949852e+00,9.629562160209724497e-02,1.581313241283721638e+00,1.518167717381356807e+00,3.054579118871952215e+00
6.986513981321772704e+00,1.117432116429593281e+00,4.480841918253973155e+00,4.435063688906788038e+00,2.268591492079174099e+00,5.288078654931707590e+00
7.402701642115157910e+00,2.388743836621737504e+00,4.462679772390063526e+00,3.643628506413260304e+00,3.474832634484803950e+00,2.233725764462817676e+00
7.000542330412055314e+00,3.329169336980610239e-01,6.267644702574520110e+00,4.409337519978839381e+00,2.721507894109032932e+00,2.851686484861051252e+00
4.295533469541781280e+00,1.120792459911249317e+00,2.930441185080940425e+00,2.864580523848981208e+00,1.980745108219854167e+00,5.051215383349960675e+00
1.972901346649006626e+00,1.483130195781569904e+00,4.224493605468432555e+00,4.887088943845881772e+00,6.085840635086812611e+00,5.862969252503928530e+00
4.440020113849604932e+00,3.065988966429786355e+00,1.620058245371815531e+00,2.660592127597793066e+00,4.276804824778494662e+00,4.232934007741661731e+00
5.376239487879402645e+00,8.863505991621325464e-01,1.105375409294251793e-01,2.258504367512098820e+00,5.584545686960413313e+00,2.968221538847031660e+00
6.512283896027033947e+00,1.738316977125355267e+00,3.073370876031616739e+00,5.886526036770673542e+00,2.593846534689479011e+00,4.548466969166559792e+00
4.733653592862960835e+00,2.795069823112613427e+00,2.033726382523519227e+00,1.715519615317507407e+00,6.011068362416284172e-01,1.418584182633913837e+00
