7.042788023822867949e+00,1.297463409579350913e+00,3.866423056175733564e+00,2.274273018897250420e+00,5.577670829371578209e-01,5.683386081162187686e+00
3.244107221159666654e+00,2.010579260819175484e+00,1.367374417497821515e+00,2.318144528856651121e+00,2.180048653220151067e+00,3.390353574383381474e+00
6.676934670163593211e+00,3.143889073719148275e-01,4.337574661308029711e+00,1.102884830380908676e+00,7.543955341382579949e-01,5.527765218749811638e+00
1.475406362504723345e+00,2.924063864204124563e+00,1.098102548268957035e+00,3.530285770409757884e+00,5.905808738662829072e+00,5.502029639907560110e+00
7.399435508944126383e+00,1.614827206003822901e+00,6.774845682850616502e-02,1.190885095017797157e+00,5.731356713767610245e+00,4.500050681243730644e+00
6.303007289085045706e+00,1.940409270628627336e+00,7.956154316153544181e-01,3.699479838061272563e+00,1.576417094581933798e+00,3.508566513923019770e+00
2.216464623540127299e+00,2.151814656729996944e+00,1.777960924539045973e+00,1.998333699921154838e-01,1.915414181771838864e+00,1.903275525630760745e+00
5.291576881046931469e+00,6.359266903319978903e-01,1.040564645229729468e+00,6.220611149448622257e+00,4.703551553382604666e+00,1.429007570388697301e+00
3.637737213919960411e+00,1.149203892473730365e-01,3.551155320362756385e+00,1.872560939093909527e+00,2.275749393612142679e+00,5.878695276126634894e+00
5.704854715713995716e+00,4.658814871109709932e-01,4.587433783985249924e+00,1.075608624028100868e+00,4.567360703570983560e+00,2.068980660400728144e+00
2.253546438352542758e+00,4.065496504527331134e-01,2.149551809737881847e+00,3.525873229900708949e+00,4.424646802166235737e+00,6.046380991231566249e+00
2.606330274641452061e+00,2.370754398613344360e+00,1.332416424760973106e+00,3.315658223134797744e+00,4.740777338545981046e+00,4.826638898247471943e+00
4.920492648434708016e+00,1.413642018960374447e+00,4.045625623254643699e+00,5.283878670086583185e+00,4.686185411475877416e+00,1.756453913510367837e+00
7.292671497671704195e+00,1.843632932070917718e+00,2.309986986553416610e+00,3.904781126959651516e+00,1.704610982687749243e-01,3.486110074614280130e+00
5.183484345655567260e+00,6.839582257803213938e-01,6.725237640598625832e-01,2.451857604409507285e+00,4.643338836912226597e+00,4.532676881293162374e+00
1.399404780159195116e+00,1.574702387576846219e+00,8.858506810111590468e-01,5.928334915775019809e+00,3.117042832390002349e-01,2.880034555779087402e+00
1.328610117018493852e+00,1.992762069928118551e+00,3.805075394147836132e+00,3.533772722428007995e+00,1.050907126991015295e+00,5.467295361144540955e+00
2.189811369696675669e+00,1.506072728415037920e+00,1.981560789595885108e+00,2.279571648901987047e+00,5.746390454758165234e+00,3.249527570044960179e+00
4.501909844086720902e+00,1.477761476923235562e-01,5.873445378417502027e+00,5.810205159345881221e+00,5.774309877301600835e+00,2.621353943797325448e-01
7.250190289255018072e+00,1.167865687928584473e+00,3.004264544490967470e+00,1.983406562258086092e+00,5.214976443661221150e-01,4.916555613658418089e+00
1.337185385022894080e+00,2.604496624411752226e+00,3.086799956725532201e+00,2.142650177198504924e+00,5.787098711170640009e+00,5.602146675601519021e+00
5.222910678820305463e+00,2.761214389334395669e+00,1.992787316346845472e+00,6.230712948632744386e+00,4.200535381879030083e+00,2.651559945711438271e+00
4.002068772303983835e+00,1.611512966578768857e+00,5.024161797750482883e+00,2.771765456891661650e+00,5.449481970480334780e+00,7.556179037877412963e-01
1.592198085666504337e+00,1.081548229220265389e+00,1.432217297199772421e+00,5.335770739546259911e+00,5.004948156612966770e+00,1.282289844771851817e+00
5.785888617875238005e+00,1.380178971241740049e+00,2.654507270383356321e+00,6.055532645013952830e+00,5.748904590472135645e+00,1.061111520651383255e+00
4.893788445776898755e+00,1.138851261075336962e+00,5.378219008581408112e+00,2.377009398066031842e+00,2.549756451386929745e-01,5.030439698895020628e-01
7.650355134731956497e+00,1.920839687945932406e+00,2.770129777111937641e-01,5.319633807268381531e+00,3.884857502795433515e+00,5.101955001741499629e+00
7.590401643974318269e+00,6.073141508456936233e-01,6.275909537967402585e+00,2.271026487774987501e+00,1.821314116256436799e+00,5.045500946986685165e+00
5.408225201739322863e+00,1.268489094060596400e+00,1.606256966369353556e+00,3.551732419430349452e+00,3.568491231241231354e+00,2.603640620891910284e+00
3.265188803937777440e+00,2.558667420700925454e+00,1.420787181785198472e+00,1.265776204587370835e+00,1.171823040523588544e+00,1.031783280284713333e+00
5.644327655967532387e+00,2.962867096474152806e+00,4.259105577480122307e+00,2.102860573823316148e+00,3.793776441339442584e+00,1.351045906020521770e+00
2.245978943513251558e+00,2.701733136867944252e-01,3.883990978207095601e+00,5.661561916409290518e+00,9.398157648340328407e-01,4.828163465477589789e+00
6.079138729743158720e+00,4.664211394013182965e-01,1.228300891334929146e+00,1.932960052200259016e+00,6.095819720498649730e+00,2.208880027957847769e+00
1.053128980089351519e+00,9.041820530981029003e-02,2.934298365148503951e+00,2.044013669336487427e-01,5.152173842375477264e+00,2.155658862010807475e+00
4.222316812868527336e+00,1.269509725528862321e+00,8.121004566681290504e-02,8.681601035731089100e-01,4.663656155072052556e+00,2.836723565495705035e+00
2.988202726341060878e+00,8.331917189650921429e-01,2.370167266328439659e+00,5.545173751577570975e+00,4.542619269461213527e+00,2.908254172836947316e+00
7.162426855380822133e+00,1.304909020452389885e-02,2.690410709119205546e+00,3.649122385087780973e+00,5.301638413410182160e+00,1.509074249154985115e+00
5.752045805746888618e+00,2.667887993087087573e+00,5.143528805422743488e-01,5.106899646343373789e+00,3.104288049937042882e+00,8.097375166327129836e-01
1.165233663128655506e+00,2.390004751341487044e+00,1.009914734150630489e+00,1.191179309576663403e+00,4.006372454330914046e+00,3.291842934244291197e+00
2.528151316677519134e+00,5.050883294449001193e-01,3.110812861337448054e-01,4.247685023138621396e+00,2.228789880624664654e+00,5.971151063168130158e+00
1.781027788759977026e+00,7.941154702793923326e-01,1.139714116299012536e+00,3.843136405377943099e+00,5.570127830608782027e+00,2.233839778950495347e+00
2.698008532322523578e+00,3.445524344233177327e-01,4.509489063354779503e+00,2.666235580714227282e+00,1.981166484709485864e+00,2.581440168594868467e+00
4.274416743541829433e+00,1.078866049124759530e-01,2.255588680308157901e-01,1.944005208995838452e-01,2.639441158072148408e+00,1.690346366847343962e+00
5.539760763170415103e+00,2.063066971449493359e+00,3.456540897842269366e+00,2.247572286000445008e+00,2.026519223971553707e+00,4.096094837140735301e+00
3.377751390970634482e+00,1.889808039558699804e+00,1.942424268496609763e+00,1.530832929812390830e+00,1.800159229871067357e+00,6.232403698018640803e+00
3.114563878765070459e+00,2.074676334135816980e+00,2.069085872635877621e+00,4.116378518774942208e+00,3.385214005002507243e+00,1.220804593540733674e+00
5.811566290329950313e+00,1.082332324083100206e+00,1.807891267833323656e+00,1.654351992942049820e+00,3.972659833345120184e+00,3.140979742524967477e+00
6.487047737982121198e+00,6.120862396390928106e-01,1.307888832211954178e+00,5.175630725771445562e+00,2.754688333260793542e-01,6.037856044496724195e+00
6.596774571112061558e+00,2.548914981297420557e+00,3.136233876611756344e+00,3.992512906504643411e+00,2.947409889121802351e+00,2.415079043629145605e+00
7.026161725770855959e+00,3.130799416475277486e+00,4.517446455244197523e+00,3.414664821648380588e+00,3.506552051101277989e+00,5.498377978881645589e+00
7.744982631799714135e+00,1.222430587436171279e-01,5.298280963494449658e+00,1.084275768554713526e+00,5.474178379263466176e+00,1.187219317493829251e+00
3.156145895472979745e+00,1.471834082225073503e+00,4.251444770669553286e+00,2.794703137638885782e+00,3.374767139033645336e+00,2.745042475061038711e+00
7.853981544211633192e+00,2.020953943465144953e-01,5.319848223276180121e+00,2.901306955996965531e+00,2.217083806376519028e+00,3.095010261328162482e+00
7.119439636814229644e+00,9.391676501438432911e-01,1.336791153373215302e+00,1.927556537508504197e+00,2.117948734064625249e+00,7.156159922688146713e-01
4.202844962665444051e+00,1.506837967210859608e+00,4.991375183877930333e+00,4.884291433252940351e+00,3.851576352225978717e+00,4.378345525363061874e+00
7.109007973126904467e+00,2.117942474102940675e+00,1.059804328599574186e+00,4.365583956968156265e+00,2.263312945154234979e-01,1.107710880770708339e+00
1.619551963347193535e+00,2.335040117463744735e+00,5.026306936141303972e+00,3.123362260889962716e+00,6.141576629849423874e+00,5.579429792960445056e+00
