-3.923570000000000135e+01,5.443000000000000060e-01,5.601000000000000423e-01,-6.852999999999999758e+00,1.582010000000000005e+01,2.513200000000000145e+01,4.017299999999999649e+00,4.865999999999999770e-01,-1.155000000000000054e-01,-3.739399999999999835e+00
2.412650000000000006e+01,5.161999999999999922e-01,1.885000000000000009e-01,2.295900000000000052e+00,4.305900000000000283e+00,4.425500000000000433e+00,1.114800000000000013e+00,2.351999999999999924e-01,1.608999999999999875e-01,1.218299999999999939e+00
6.093200000000000394e+00,1.167399999999999993e+00,1.341699999999999893e+00,-6.962399999999999700e+00,1.539589999999999925e+01,3.906730000000000302e+01,1.450000000000000074e-02,4.766000000000000236e-01,1.078799999999999981e+00,-1.160000000000000059e-01
-2.520000000000000018e+00,-2.948999999999999955e-01,-6.815999999999999837e-01,-2.494800000000000129e+00,-2.080600000000000005e+00,5.299000000000000377e-01,-1.263400000000000079e+00,-1.221200000000000063e+00,-8.209999999999999520e-01,-7.919000000000000483e-01
5.000849999999999795e+01,9.185999999999999721e-01,9.074999999999999734e-01,1.386500000000000066e+00,2.984870000000000090e+01,2.801370000000000005e+01,4.762699999999999712e+00,2.164000000000000090e-01,9.679999999999999716e-01,3.241999999999999882e-01
-9.911169999999999902e+01,1.311800000000000077e+00,5.209000000000000297e-01,-5.839999999999999636e-01,1.286120000000000019e+01,8.553699999999999193e+00,-2.426299999999999901e+00,-4.757000000000000117e-01,2.876000000000000223e-01,8.857200000000000628e+00
4.038299999999999557e+00,3.366999999999999993e-01,5.564999999999999947e-01,2.018800000000000150e+00,3.927999999999999936e+00,2.433800000000000185e+00,1.656099999999999905e+00,5.725999999999999979e-01,4.583999999999999742e-01,1.439000000000000057e+00
-5.019109999999999872e+01,9.237999999999999545e-01,1.238999999999999962e-01,3.325000000000000178e+00,1.036399999999999988e+00,-5.735899999999999999e+00,-1.499999999999999944e-01,1.590000000000000024e-01,8.192000000000000393e-01,1.116999999999999937e-01
-1.500280000000000058e+01,7.874999999999999778e-01,7.089999999999999636e-01,-1.518100000000000005e+00,2.754599999999999937e+00,5.995099999999999874e+00,-2.495499999999999829e+00,-6.600000000000000311e-02,8.649999999999999911e-01,2.046999999999999931e-01
3.438940000000000197e+01,1.703000000000000069e-01,1.487900000000000000e+00,4.208000000000000074e-01,-9.523500000000000298e+00,1.403969999999999985e+01,-4.615700000000000358e+00,5.780999999999999472e-01,-1.623999999999999888e-01,-5.883600000000000385e+00
-1.290099999999999980e+01,1.963000000000000023e-01,1.037099999999999911e+00,1.126500000000000057e+00,-1.887399999999999967e+00,2.878200000000000092e+00,1.953100000000000058e+00,-5.443000000000000060e-01,1.932999999999999996e-01,-1.303800000000000070e+00
1.539999999999999980e-01,2.179999999999999993e-02,8.983999999999999764e-01,1.082999999999999935e-01,-2.775000000000000244e-01,-2.108999999999999986e+00,4.625000000000000222e-01,-9.919999999999999651e-02,-4.859999999999999876e-01,-2.099499999999999922e+00
4.403419999999999845e+01,1.532499999999999973e+00,1.634700000000000042e+00,2.989799999999999791e+00,3.484900000000000109e+00,1.482349999999999923e+01,-4.297600000000000087e+00,-2.293999999999999928e-01,3.850000000000000089e-01,4.352899999999999991e+00
-5.819140000000000157e+01,-4.097000000000000086e-01,1.441000000000000059e-01,-7.767500000000000071e+00,-2.658439999999999870e+01,1.597669999999999924e+01,-5.581000000000000405e-01,-2.837999999999999967e-01,5.178000000000000380e-01,1.016399999999999970e+00
-5.148989999999999867e+01,2.444700000000000095e+00,2.381999999999999951e-01,2.553599999999999870e+00,1.000029999999999930e+01,-5.227800000000000225e+00,-4.971999999999999753e-01,-8.069999999999999396e-02,9.683000000000000496e-01,-2.144000000000000128e+00
9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00
-4.626000000000000112e-01,3.603999999999999981e-01,-3.141999999999999793e-01,-7.095000000000000195e-01,-2.013999999999999957e-01,-3.980000000000000204e-02,-2.901000000000000245e-01,-6.489999999999999936e-02,5.910999999999999588e-01,-1.190800000000000081e+00
-7.673600000000000421e+00,1.219600000000000017e+00,5.148000000000000353e-01,-3.411700000000000177e+00,4.526399999999999757e+00,3.893600000000000172e+00,-2.239799999999999791e+00,1.650999999999999968e-01,1.044799999999999951e+00,1.958999999999999908e-01
-1.237010000000000076e+01,2.500000000000000000e-01,1.831900000000000084e+00,4.031200000000000117e+00,-3.560999999999999943e+00,2.020499999999999829e+01,-1.223999999999999949e-01,-8.440000000000000280e-02,1.885799999999999921e+00,5.404999999999999805e-01
3.415780000000000172e+01,3.584999999999999853e-01,7.586000000000000520e-01,1.361399999999999944e+00,-5.568299999999999805e+00,3.151510000000000034e+01,-4.373300000000000409e+00,-3.830000000000000071e-01,-3.943999999999999728e-01,-1.863499999999999934e+00
5.503899999999999793e+00,-6.004000000000000448e-01,-1.322699999999999987e+00,-1.393999999999999961e-01,2.769899999999999807e+00,-8.800999999999999934e-01,-6.290000000000000036e-01,1.998000000000000054e-01,-1.370300000000000074e+00,-1.915799999999999947e+00
-1.155620000000000047e+01,6.324999999999999512e-01,2.743999999999999773e-01,2.705600000000000005e+00,3.274000000000000243e-01,-6.007500000000000284e+00,-7.109099999999999753e+00,-9.215999999999999748e-01,-4.927000000000000268e-01,-1.794000000000000039e+00
-1.542999999999999927e-01,2.329400000000000137e+00,1.170000000000000033e-02,-6.160000000000000198e-02,4.660700000000000287e+00,3.073000000000000176e-01,3.899999999999999821e-03,6.019999999999999796e-01,-8.000000000000000383e-04,2.689499999999999780e+00
-4.967100000000000293e+00,-2.107999999999999874e-01,3.875000000000000111e-01,-1.520499999999999963e+00,-2.237800000000000011e+00,-7.679999999999999327e-02,9.310000000000000220e-02,-6.695999999999999730e-01,3.679999999999999938e-01,-1.868000000000000105e+00
1.663710000000000022e+01,2.451299999999999812e+00,5.464999999999999858e-01,4.703299999999999592e+00,1.997840000000000060e+01,1.159370000000000012e+01,5.671000000000000485e-01,3.669999999999999929e-01,1.338999999999999913e-01,-3.452799999999999869e+00
1.405710000000000015e+01,2.755300000000000082e+00,5.625000000000000000e-01,3.596999999999999975e+00,8.713400000000000034e+00,1.642790000000000106e+01,-8.686000000000000387e-01,2.672999999999999821e-01,1.403999999999999970e-01,-1.107199999999999962e+00
6.090789999999999793e+01,1.716399999999999926e+00,1.128800000000000026e+00,1.469999999999999953e-02,1.228449999999999953e+01,3.107570000000000121e+01,4.367899999999999672e+00,1.693000000000000060e-01,1.148099999999999898e+00,8.232000000000000428e-01
-2.934759999999999991e+01,2.321999999999999897e-01,1.078300000000000036e+00,2.900599999999999845e+00,-6.308500000000000441e+00,3.593999999999999972e-01,-5.790399999999999991e+00,-4.773999999999999910e-01,-4.823000000000000065e-01,-5.444799999999999862e+00
6.078029999999999688e+01,2.739199999999999857e+00,1.952000000000000124e-01,-1.899199999999999999e+00,2.010729999999999862e+01,5.957399999999999807e+00,7.979999999999999594e-02,4.475000000000000089e-01,1.701999999999999902e-01,-2.692699999999999871e+00
2.902609999999999957e+01,2.095400000000000151e+00,1.733500000000000041e+00,7.298000000000000043e-01,-1.975100000000000078e+00,5.766799999999999926e+00,-2.178999999999999826e+00,-1.185999999999999971e-01,7.670000000000000151e-01,3.021599999999999842e+00
2.549800000000000111e+01,3.765999999999999903e-01,7.439999999999999947e-01,-5.704699999999999882e+00,-7.769700000000000273e+00,1.886189999999999856e+01,-1.163999999999999924e+00,-1.041700000000000070e+00,5.442000000000000171e-01,3.249699999999999811e+00
8.048000000000000043e+00,1.159799999999999942e+00,1.119199999999999973e+00,-2.182000000000000051e-01,3.546800000000000175e+00,1.217200000000000060e+00,3.886200000000000099e+00,1.010199999999999987e+00,3.930000000000000160e-02,-1.423399999999999999e+00
-8.508020000000000493e+01,9.829999999999999849e-01,8.245000000000000107e-01,-1.552599999999999980e+00,-1.219000000000000083e+00,1.242450000000000010e+01,2.972500000000000142e+00,-1.496000000000000107e-01,1.138700000000000045e+00,-2.032799999999999940e+00
2.825499999999999901e+00,6.605299999999999727e+00,2.908500000000000085e+00,-8.206999999999999851e-01,4.057999999999999940e-01,9.030000000000000249e-01,-1.094300000000000050e+00,2.731199999999999850e+00,1.810599999999999987e+00,1.909999999999999892e-02
-2.192699999999999960e+01,-4.479999999999999954e-02,5.060999999999999943e-01,-3.039400000000000102e+00,-5.239300000000000068e+00,3.686100000000000154e+00,-2.036799999999999944e+00,-7.355000000000000426e-01,2.450000000000000094e-02,3.995200000000000085e+00
-4.365599999999999703e+00,-2.878999999999999893e-01,2.700000000000000178e-01,-2.750500000000000167e+00,-8.363799999999999457e+00,-6.150599999999999845e+00,-1.218999999999999945e-01,-1.907999999999999974e-01,-8.875999999999999446e-01,-1.574000000000000121e-01
4.699419999999999931e+01,2.017700000000000049e+00,1.879399999999999959e+00,-6.387999999999999901e+00,1.149419999999999931e+01,4.601939999999999742e+01,-2.285800000000000054e+00,-2.782000000000000028e-01,1.364000000000000101e+00,3.601399999999999935e+00
1.607999999999999829e+01,-2.943999999999999950e-01,5.182999999999999829e-01,-3.983999999999999986e+00,-5.928600000000000314e+00,-3.525599999999999845e+00,7.516799999999999926e+00,-7.821000000000000174e-01,-8.008999999999999453e-01,3.368500000000000050e+00
1.632100000000000106e+00,-1.113930000000000042e+01,-7.095200000000000173e+00,2.692200000000000149e+00,-1.769700000000000051e+00,-2.032000000000000028e+00,1.408300000000000107e+00,-3.915299999999999780e+00,-3.374800000000000022e+00,1.862999999999999934e-01
3.185400000000000009e+00,7.860000000000000320e-02,7.558000000000000274e-01,-1.160199999999999898e+00,-4.734700000000000131e+00,-7.199999999999999734e-01,-1.578000000000000069e+00,-8.832999999999999741e-01,8.119999999999999440e-02,2.259300000000000086e+00
8.928100000000000591e+00,7.728000000000000425e-01,1.093900000000000095e+00,8.862999999999999767e-01,-1.564000000000000057e+00,-4.899999999999999842e-03,8.176999999999999824e-01,1.814000000000000057e-01,3.497999999999999998e-01,1.756599999999999939e+00
1.106559999999999988e+01,2.103099999999999969e+00,1.419599999999999973e+00,1.448900000000000077e+00,5.347000000000000419e+00,3.692499999999999893e+00,2.518499999999999961e+00,-2.174999999999999989e-01,8.987000000000000544e-01,-2.224800000000000111e+00
8.884999999999999787e+00,7.513999999999999568e-01,1.985000000000000098e-01,7.694999999999999618e-01,4.883499999999999730e+00,3.359700000000000131e+00,9.421000000000000485e-01,-9.400000000000000022e-02,2.487000000000000044e-01,8.260000000000000675e-02
-8.327899999999999636e+00,2.011600000000000055e+00,8.726000000000000423e-01,-5.712900000000000311e+00,1.434539999999999971e+01,-1.960000000000000075e-01,6.592800000000000438e+00,8.963999999999999746e-01,-2.719999999999999848e-02,4.447899999999999743e+00
2.818900000000000183e+00,2.588799999999999990e+00,1.165999999999999925e+00,2.431999999999999995e-01,6.142299999999999649e+00,9.631800000000000139e+00,2.849400000000000155e+00,-2.999999999999999889e-02,5.664000000000000146e-01,-1.728099999999999969e+00
-1.264329999999999998e+01,1.072100000000000053e+00,-1.750000000000000167e-02,1.381999999999999895e+00,6.195299999999999585e+00,3.754399999999999959e+00,-1.033199999999999896e+00,5.681000000000000494e-01,-1.287999999999999978e-01,-1.769099999999999895e+00
6.680600000000000094e+00,2.658599999999999852e+00,1.786399999999999988e+00,4.710000000000000298e-02,3.033340000000000103e+01,1.087589999999999968e+01,3.824500000000000011e+00,4.381999999999999784e-01,3.071999999999999731e-01,-4.000499999999999723e+00
8.984999999999999654e-01,1.007400000000000073e+00,1.445599999999999996e+00,3.240000000000000102e-01,1.042120000000000068e+01,2.486319999999999908e+01,2.746999999999999997e-01,-7.879999999999999505e-02,2.073700000000000099e+00,-8.056999999999999718e-01
6.891610000000000014e+01,3.065999999999999837e-01,9.825000000000000400e-01,5.899999999999999863e-03,1.318900000000000006e+01,2.529870000000000019e+01,3.535200000000000120e+00,1.282000000000000084e-01,1.211699999999999999e+00,2.731999999999999984e-01
-2.664969999999999928e+01,2.206900000000000084e+00,2.422999999999999876e-01,-5.318000000000000504e-01,1.096889999999999965e+01,2.842699999999999783e+00,-1.135099999999999998e+00,-8.994999999999999662e-01,-1.565000000000000002e-01,5.125099999999999767e+00
-8.546009999999999707e+01,-3.367999999999999883e-01,6.030999999999999694e-01,-8.589700000000000557e+00,-2.652299999999999969e+01,2.153620000000000090e+01,1.156269999999999953e+01,-1.264199999999999990e+00,3.548000000000000043e-01,1.388200000000000101e+00
2.769699999999999918e+01,2.468100000000000183e+00,-1.230000000000000017e-02,2.670599999999999863e+00,4.903299999999999770e+00,-2.029599999999999849e+00,6.262999999999999678e-01,1.227000000000000035e-01,-1.120000000000000023e-01,1.550300000000000011e+00
5.381839999999999691e+01,1.530799999999999939e+00,1.519500000000000073e+00,1.403899999999999926e+00,2.364829999999999899e+01,4.205340000000000344e+01,3.161700000000000177e+00,-1.595000000000000029e-01,1.905100000000000016e+00,-2.431099999999999817e+00
2.818149999999999977e+01,2.523200000000000109e+00,1.088100000000000067e+00,-2.796100000000000030e+00,3.366349999999999909e+01,2.039460000000000051e+01,5.504999999999999893e-01,5.890000000000000097e-02,8.885999999999999455e-01,3.783599999999999852e+00
-1.175919999999999987e+01,1.779099999999999904e+00,7.612999999999999767e-01,-2.153599999999999959e+00,-4.188999999999999946e-01,1.037209999999999965e+01,2.133199999999999985e+00,3.703000000000000180e-01,1.938000000000000000e-01,1.366100000000000092e+00
-1.304088000000000136e+02,4.830999999999999739e-01,4.527999999999999803e-01,8.741999999999999771e-01,5.602800000000000225e+00,8.271800000000000708e+00,5.899999999999999689e-01,8.138999999999999568e-01,-2.615999999999999992e-01,8.948399999999999466e+00
1.149199999999999999e+00,6.681000000000000272e-01,1.988999999999999935e-01,-1.392300000000000093e+00,-8.237999999999999767e-01,5.973000000000000531e-01,1.229999999999999982e-01,-1.885000000000000009e-01,-5.381000000000000227e-01,-4.173000000000000043e-01
1.316549999999999976e+01,1.929699999999999971e+00,6.989999999999999547e-01,1.627499999999999947e+00,2.535000000000000031e-01,2.626199999999999868e+00,-2.854699999999999793e+00,9.572000000000000508e-01,5.100000000000000366e-03,1.287000000000000088e-01
-1.492849999999999966e+01,1.992299999999999960e+00,2.968999999999999972e-01,1.444499999999999895e+00,7.695700000000000429e+00,-1.167000000000000037e+00,4.706000000000000183e-01,1.900999999999999912e-01,5.058000000000000274e-01,8.999000000000000332e-01
-9.139000000000000457e-01,1.531600000000000072e+00,5.585999999999999854e-01,-3.784899999999999931e+00,4.912799999999999834e+00,2.271100000000000119e+00,-6.831000000000000405e-01,4.027999999999999914e-01,8.901000000000000023e-01,-4.423000000000000265e-01
-4.944099999999999717e+00,5.601000000000000423e-01,1.732599999999999918e+00,-1.859999999999999987e-01,1.424199999999999910e+00,1.595870000000000033e+01,-4.222000000000000197e-01,-7.169999999999999984e-02,2.176800000000000068e+00,1.176800000000000068e+00
-9.785030000000000427e+01,1.911200000000000010e+00,1.032999999999999918e+00,-1.256899999999999906e+00,2.840269999999999939e+01,2.956429999999999936e+01,-5.058099999999999596e+00,-3.174000000000000155e-01,1.084899999999999975e+00,4.623099999999999987e+00
-5.211700000000000443e+00,1.632600000000000051e+00,-8.669999999999999929e-02,4.344999999999999751e+00,1.886649999999999849e+01,-2.446359999999999957e+01,-1.980499999999999927e+00,4.883000000000000118e-01,-1.233400000000000052e+00,2.026800000000000157e+00
6.038599999999999746e+00,5.386999999999999567e-01,-2.029300000000000104e+00,1.112900000000000000e+00,1.705000000000000071e+00,-3.604699999999999793e+00,8.437999999999999945e-01,2.580000000000000002e-02,-5.033999999999999586e-01,-6.510000000000000508e-02
8.771599999999999397e+00,-1.943999999999999895e-01,3.729000000000000092e-01,-7.660099999999999909e+00,-4.270400000000000418e+00,1.211030000000000051e+01,-2.457699999999999996e+00,-8.114000000000000101e-01,1.469000000000000028e-01,7.339000000000000412e+00
1.650639999999999930e+01,1.174700000000000077e+00,9.124999999999999778e-01,-2.120299999999999851e+00,3.822400000000000020e+00,6.759000000000000341e+00,-1.851799999999999891e+00,6.060000000000000109e-02,1.180800000000000072e+00,-4.889999999999999902e-02
-1.176069999999999993e+01,1.890000000000000013e-01,9.377999999999999670e-01,-4.580300000000000260e+00,-1.164959999999999951e+01,9.026300000000000878e+00,-4.349800000000000111e+00,-7.126000000000000112e-01,3.285000000000000142e-01,4.668199999999999683e+00
